keyword,product_name,image,price,brand,maker,product_id,category1,category2,category3,category4,mall_name,api_source,sale_price
블랙 슬랙스,메타퍼 여성 와이드 밴딩 팬츠 슬릿 슬랙스 블랙,https://shopping-phinf.pstatic.net/main_5128397/51283971765.20250415210402.jpg,,메타퍼,메타퍼,51283971765,패션의류,여성의류,바지,,네이버,네이버,63750.0
청바지,화이트데님 블랙진 하이웨스트 세미와이드 스트레이트 일자 통바지 여자 흰색 면 코튼,https://shopping-phinf.pstatic.net/main_8766997/87669978323.1.jpg,,코시보,코시보,87669978323,패션의류,여성의류,청바지,,코시보,네이버,32900.0
청바지,게스 남성 청바지 스트레이트 슬림핏 일자 테이퍼드 스판 기모 여름 데님 루즈크롭핏 블랙진,https://shopping-phinf.pstatic.net/main_8172981/81729819800.14.jpg,,게스,게스,81729819800,패션의류,남성의류,청바지,,ENJOY PANDA,네이버,41960.0
청바지,게스 남성 청바지 스트레이트 슬림핏 일자 테이퍼드 루즈크롭핏 스판 기모 여름 데님 블랙진,https://shopping-phinf.pstatic.net/main_8303606/83036067953.4.jpg,,게스,게스,83036067953,패션의류,남성의류,청바지,,제이제이더블유,네이버,41970.0
청바지,게스 남성 청바지 스트레이트 일자 슬림핏 여름 테이퍼드 스판 남자 루즈 기모 데님 블랙진,https://shopping-phinf.pstatic.net/main_8375229/83752292324.1.jpg,,게스,게스코리아,83752292324,패션의류,남성의류,청바지,,SOBOROO,네이버,42790.0
청바지,오조이 길이 다양 메리진 봄 6컬러 청바지 와이드핏 데님 팬츠,https://shopping-phinf.pstatic.net/main_4978414/49784149347.20240815005654.jpg,,오조이,오조이,49784149347,패션의류,여성의류,청바지,,네이버,네이버,20800.0
청바지,이츠미 3가지기장 -5도씨 아이스 텐셀 여름 밴딩 세미 와이드 일자 스판 데님 키작녀,https://shopping-phinf.pstatic.net/main_4852593/48525931714.20240618145716.jpg,,이츠미,이츠미,48525931714,패션의류,여성의류,청바지,,네이버,네이버,23800.0
청바지,오조이 핫딜 길이 다양 포시즌 예쁜핏 핀턱 하이웨이스트 와이드 데님 팬츠,https://shopping-phinf.pstatic.net/main_4961072/49610727775.20240804234905.jpg,,오조이,오조이,49610727775,패션의류,여성의류,청바지,,네이버,네이버,18800.0
청바지,리바이스 565 97 루즈 스트레이트 진 A72210005,https://shopping-phinf.pstatic.net/main_5112479/51124799011.20241214085831.jpg,,리바이스,리바이스,51124799011,패션의류,남성의류,청바지,,네이버,네이버,37880.0
청바지,리바이스 오리지널 청바지 데님팬츠 501,https://shopping-phinf.pstatic.net/main_8177659/81776594533.4.jpg,,리바이스,리바이스,81776594533,패션의류,남성의류,청바지,,뉴욕트레이딩,네이버,93900.0
청바지,오조이 8컬러 길이다양 -5도씨 아이스 텐셀 스판 와이드핏 팬츠 청바지 2만장돌파,https://shopping-phinf.pstatic.net/main_5370592/53705924080.20250322182043.jpg,,오조이,오조이,53705924080,패션의류,여성의류,청바지,,네이버,네이버,23800.0
청바지,폴햄 여성 컴포트 세미와이드 히든밴딩 데님 팬츠  PHF1DP2033,https://shopping-phinf.pstatic.net/main_5179900/51799007803.20250120095331.jpg,,폴햄,에이션패션,51799007803,패션의류,여성의류,청바지,,네이버,네이버,23810.0
청바지,리바이스 슬림 청바지 여성 94 배기 와이드 레그 데님팬츠 A59290002 A5929-0002,https://shopping-phinf.pstatic.net/main_5304298/53042984404.20250421045750.jpg,,리바이스,리바이스,53042984404,패션의류,여성의류,청바지,,네이버,네이버,44132.0
청바지,NEW 2025 사계절 게스 여성 날씬해 보이는 다리가 길어보이는 예쁜 바지 세미 와이드 핏 일자 통 청바지 부츠컷 연청 진청 생쥐 데님 팬츠,https://shopping-phinf.pstatic.net/main_8545072/85450723866.1.jpg,,게스,두진코리아,85450723866,패션의류,여성의류,청바지,,블루햇님 핫딜마켓,네이버,66700.0
청바지,리바이스 남성 578 배기 와이드 청바지 스테이루즈 A47500023,https://shopping-phinf.pstatic.net/main_5427783/54277835295.20250421015605.jpg,,리바이스,리바이스,54277835295,패션의류,남성의류,청바지,,네이버,네이버,69060.0
청바지,리바이스 청바지 디젤 트루 게스 ck 구제 501 502 503 504 505 511 512 517 527 부츠컷 블랙진 슬림핏 중고 일자 남자,https://shopping-phinf.pstatic.net/main_8158104/81581048106.26.jpg,,리바이스,리바이스,81581048106,패션의류,남성의류,청바지,,블루디,네이버,17900.0
청바지,리바이스 남성 실버탭 루즈핏 진 A7488-0001,https://shopping-phinf.pstatic.net/main_5424182/54241826675.20250419102348.jpg,,리바이스,리바이스,54241826675,패션의류,남성의류,청바지,,네이버,네이버,38610.0
청바지,올리브데올리브 핀턱 와이드핏 밴딩 데님 팬츠 YJ5SL853,https://shopping-phinf.pstatic.net/main_5287704/52877040398.20250302101220.jpg,,올리브데올리브,올리브데올리브,52877040398,패션의류,여성의류,청바지,,네이버,네이버,46550.0
청바지,리바이스 여성 립케이지 스트레이트 앵클 진 72693-0206,https://shopping-phinf.pstatic.net/main_5188354/51883547459.20250218090157.jpg,,리바이스,리바이스,51883547459,패션의류,여성의류,청바지,,네이버,네이버,38120.0
청바지,리바이스 남성 517 부츠컷 데님팬츠 00517-0225,https://shopping-phinf.pstatic.net/main_5285939/52859393962.20250301092100.jpg,,리바이스,리바이스,52859393962,패션의류,남성의류,청바지,,네이버,네이버,79200.0
반팔 티셔츠,32수 무지 반팔 티셔츠 이너 흰티 면티 흰색 검정,https://shopping-phinf.pstatic.net/main_8002390/80023906035.2.jpg,,프린트스타,프린트스타,80023906035,패션의류,남성의류,티셔츠,,람블라,네이버,4900.0
반팔 티셔츠,나이키 반팔티 드라이핏 기능성 쿨 반팔 티셔츠,https://shopping-phinf.pstatic.net/main_8319344/83193449689.82.jpg,,나이키,나이키,83193449689,패션의류,남성의류,티셔츠,,스니커오프,네이버,21900.0
반팔 티셔츠,트리플에이 반팔티 무지티 레이어드 티셔츠,https://shopping-phinf.pstatic.net/main_8241865/82418653882.8.jpg,,트리플에이,트리플에이,82418653882,패션의류,남성의류,티셔츠,,킬미타이거,네이버,4900.0
반팔 티셔츠,뉴에라 MLB 반팔티셔츠 검정모음 남자 여자 공용 스트릿 커플티,https://shopping-phinf.pstatic.net/main_8413378/84133783691.2.jpg,,뉴에라,뉴에라,84133783691,패션의류,남성의류,티셔츠,,유어스마켓2022,네이버,32000.0
반팔 티셔츠,라코스테 남성 슬림핏 카라 반팔 티셔츠 PH4012,https://shopping-phinf.pstatic.net/main_3898891/38988916962.20240314122523.jpg,,라코스테,라코스테,38988916962,패션의류,남성의류,티셔츠,,네이버,네이버,39250.0
반팔 티셔츠,(1+1) 칼하트 K87 포켓 반팔 티셔츠 4color,https://shopping-phinf.pstatic.net/main_8764763/87647632126.2.jpg,,칼하트,칼하트,87647632126,패션의류,남성의류,티셔츠,,칼하트 정품병행수입,네이버,52800.0
반팔 티셔츠,나이키 솔 크레프트 루즈핏 반팔 티셔츠 DR7960-010 블랙,https://shopping-phinf.pstatic.net/main_8585426/85854262978.1.jpg,,나이키,나이키,85854262978,패션의류,남성의류,티셔츠,,에스에이치SH글로벌,네이버,30900.0
반팔 티셔츠,언더아머 UA Tech 2.0 기본 스포츠 반팔 티셔츠 1326413,https://shopping-phinf.pstatic.net/main_4760759/47607592583.20240523145419.jpg,,언더아머,언더아머,47607592583,패션의류,남성의류,티셔츠,,네이버,네이버,14300.0
반팔 티셔츠,프린트스타 14수 17수 20수 32수 무지 반팔 티셔츠,https://shopping-phinf.pstatic.net/main_8617417/86174179631.1.jpg,,프린트스타,프린트스타,86174179631,패션의류,남성의류,티셔츠,,룩카이브,네이버,5900.0
반팔 티셔츠,17수 헤비 반팔티 무지 티셔츠 면티 빅사이즈 흰색 검정,https://shopping-phinf.pstatic.net/main_8005412/80054122045.3.jpg,,프린트스타,프린트스타,80054122045,패션의류,남성의류,티셔츠,,람블라,네이버,7900.0
반팔 티셔츠,나이키 반팔티셔츠 남여공용 클럽로고 스우시 에어조던 그래픽 커플티셔츠,https://shopping-phinf.pstatic.net/main_8312156/83121564557.131.jpg,,나이키,나이키,83121564557,패션의류,남성의류,티셔츠,,미니레어마켓,네이버,33000.0
반팔 티셔츠,챔피온 반팔티 무지티,https://shopping-phinf.pstatic.net/main_1107010/11070101347.3.jpg,,챔피온,챔피온,11070101347,패션의류,남성의류,티셔츠,,180STORE,네이버,7500.0
반팔 티셔츠,폴로 랄프로렌 멀티포니 반팔티 남녀공용 라운드넥 브이넥 반팔 티셔츠,https://shopping-phinf.pstatic.net/main_8756864/87568644460.jpg,,폴로랄프로렌,폴로랄프로렌,87568644460,패션의류,남성의류,티셔츠,,브라이튼365,네이버,42900.0
반팔 티셔츠,"드라이 무지 기능성 쿨론 PK 반팔 카라티 (남녀공용, 흰색, 회색, 검정색)",https://shopping-phinf.pstatic.net/main_8004802/80048025249.2.jpg,,글리머,글리머,80048025249,패션의류,남성의류,티셔츠,,람블라,네이버,8900.0
반팔 티셔츠,[인쇄비포함] 티셔츠 제작 단체티 주문 반팔티 소량 프린팅 커스텀 인쇄,https://shopping-phinf.pstatic.net/main_8389747/83897471539.8.jpg,,프린트스타,프린트스타,83897471539,패션의류,남성의류,티셔츠,,개봉상회,네이버,10900.0
반팔 티셔츠,라코스테 반팔티 라운드 브이넥 반팔 티셔츠 무지 흰티 면티,https://shopping-phinf.pstatic.net/main_1285853/12858534876.3.jpg,,라코스테,라코스테,12858534876,패션의류,남성의류,티셔츠,,뉴욕트레이딩,네이버,17900.0
반팔 티셔츠,(매장판) 아디다스 반팔티 기능성 쿨 반팔 티셔츠,https://shopping-phinf.pstatic.net/main_8414641/84146415087.10.jpg,,아디다스,아디다스,84146415087,패션의류,남성의류,티셔츠,,스니커오프,네이버,19900.0
반팔 티셔츠,뉴발란스 반팔 티셔츠 커플 그래픽 기능성 백패킹 런닝,https://shopping-phinf.pstatic.net/main_8792645/87926450774.7.jpg,,뉴발란스,뉴발란스,87926450774,패션의류,남성의류,티셔츠,,정품만,네이버,39900.0
반팔 티셔츠,지오다노 남자반팔티 3팩 무지티셔츠 레이어드 흰색면티 라운드 이너 243801,https://shopping-phinf.pstatic.net/main_8744996/87449961560.8.jpg,,지오다노,지오다노,87449961560,패션의류,남성의류,티셔츠,,지오다노,네이버,24800.0
반팔 티셔츠,유니클로 에어리즘 AiRism 메쉬 크루넥 코튼 반팔 티셔츠 기능성 가벼운 이너티,https://shopping-phinf.pstatic.net/main_8900241/89002418185.1.jpg,,유니클로,유니클로,89002418185,패션의류,남성의류,티셔츠,,BSC 스토어,네이버,18900.0
반팔 티셔츠,나이키반팔티 나이키 드라이핏 기능성 헬스 운동 기본 티셔츠,https://shopping-phinf.pstatic.net/main_8316645/83166453476.25.jpg,,나이키,나이키,83166453476,패션의류,남성의류,티셔츠,,베이지그,네이버,18900.0
반팔 티셔츠,아페쎄 반팔티 스퀘어 루마담 VPC,https://shopping-phinf.pstatic.net/main_8291810/82918103307.3.jpg,,아페쎄,아페쎄,82918103307,패션의류,남성의류,티셔츠,,브랜드리퍼블릭,네이버,79500.0
반팔 티셔츠,"드라이 무지 기능성 쿨론 반팔 티셔츠 (남녀공용, 흰색, 진회색, 검정)",https://shopping-phinf.pstatic.net/main_8004279/80042790166.2.jpg,,글리머,글리머,80042790166,패션의류,남성의류,티셔츠,,람블라,네이버,7500.0
반팔 티셔츠,나이키 NSW 그래픽 오버핏 반팔 티셔츠 FB9817-100 화이트 외 인기반팔티,https://shopping-phinf.pstatic.net/main_8779388/87793886409.jpg,,나이키,나이키,87793886409,패션의류,남성의류,티셔츠,,에스에이치SH글로벌,네이버,30900.0
반팔 티셔츠,나이키 반팔 티셔츠 BV6708-010 드라이핏 파크 7 저지 bv6708010 반티 단체복,https://shopping-phinf.pstatic.net/main_8334888/83348889008.1.jpg,,나이키,나이키,83348889008,패션의류,남성의류,티셔츠,,싸커누리,네이버,15600.0
반팔 티셔츠,무지 반팔 티셔츠 14수 17수 20수 32수,https://shopping-phinf.pstatic.net/main_8461894/84618944775.6.jpg,,글리머,프린트스타,84618944775,패션의류,남성의류,티셔츠,,POPular,네이버,5900.0
반팔 티셔츠,탑텐 남성 쿨에어 코튼 반팔 티 오버핏 MSE2TS1001,https://shopping-phinf.pstatic.net/main_4551276/45512766081.20250321205600.jpg,,탑텐,탑텐,45512766081,패션의류,남성의류,티셔츠,,네이버,네이버,9900.0
후드티,아미 맨투맨 티셔츠 후드티 긴팔티 AMI 컬렉션,https://shopping-phinf.pstatic.net/main_8259706/82597063149.9.jpg,,아미,AMI,82597063149,패션의류,남성의류,티셔츠,,브랜드리퍼블릭,네이버,186000.0
후드티,테디베어 오버핏 기모 후드집업 후드티 맨투맨,https://shopping-phinf.pstatic.net/main_8290979/82909794326.jpg,,오하이,오하이,82909794326,패션의류,여성의류,티셔츠,,OHI,네이버,32900.0
후드티,메종키츠네 맨투맨 후드 긴팔티 더블폭스 볼드폭스 폭스헤드,https://shopping-phinf.pstatic.net/main_8242154/82421543574.11.jpg,,메종키츠네,메종키츠네,82421543574,패션의류,남성의류,티셔츠,,브랜드리퍼블릭,네이버,134000.0
후드티,(국내 매장판)나이키 후드 집업 후드티 티셔츠,https://shopping-phinf.pstatic.net/main_8221862/82218623950.13.jpg,,나이키,나이키,82218623950,패션의류,남성의류,티셔츠,,슈커밍,네이버,59000.0
후드티,리 LEE 매장판 남녀공용 후드티 맨투맨 후드집업 모음,https://shopping-phinf.pstatic.net/main_8653107/86531071427.4.jpg,,LEE,LEE,86531071427,패션의류,남성의류,티셔츠,,WENEEDZ 위니즈,네이버,47900.0
후드티,스파오 루즈핏 2-WAY 후드집업 SPMZE49C01,https://shopping-phinf.pstatic.net/main_4528417/45284177979.20241007120831.jpg,,스파오,스파오,45284177979,패션의류,남성의류,티셔츠,,네이버,네이버,15920.0
후드티,스파오 소프트코튼 크롭 후드 집업 RE 634859 SPMZE37G01 634859,https://shopping-phinf.pstatic.net/main_4918438/49184388835.20241031072931.jpg,,스파오,이랜드,49184388835,패션의류,여성의류,티셔츠,,네이버,네이버,15900.0
후드티,나이키 후드집업 후드티 기모 스우시,https://shopping-phinf.pstatic.net/main_8296940/82969409229.2.jpg,,나이키,나이키,82969409229,패션의류,여성의류,티셔츠,,퀀텀플렉스,네이버,49000.0
후드티,챔피온 후드티 후드집업 후디 모음전,https://shopping-phinf.pstatic.net/main_1213989/12139899155.1.jpg,,챔피온,챔피온,12139899155,패션의류,남성의류,티셔츠,,180STORE,네이버,30900.0
후드티,(국내배송) 24 23 SS FW 스톤아일랜드 와펜 패치 후드티 후드집업 64151 64120 64251,https://shopping-phinf.pstatic.net/main_8671199/86711998555.jpg,,스톤아일랜드,스톤아일랜드,86711998555,패션의류,남성의류,티셔츠,,명품편집샵 에이포,네이버,328000.0
후드티,남자 맨투맨 반팔 긴팔 후드티 오버핏 네오프렌 봄 남성 커플 프린팅 아노락 여름 티셔츠,https://shopping-phinf.pstatic.net/main_8168239/81682393755.5.jpg,,엠클로,엠클로,81682393755,패션의류,남성의류,티셔츠,,엠클로,네이버,29800.0
후드티,LEE 빅 트위치 로고 후드 티셔츠,https://shopping-phinf.pstatic.net/main_4962688/49626885689.20240905235923.jpg,,LEE,LEE,49626885689,패션의류,남성의류,티셔츠,,네이버,네이버,31200.0
후드티,LEE 리 스몰 트위치로고 후드 집업,https://shopping-phinf.pstatic.net/main_4964495/49644952868.20241016233915.jpg,,LEE,LEE,49644952868,패션의류,남성의류,티셔츠,,네이버,네이버,47900.0
후드티,소프트웜 기모 후드집업 후드티 맨투맨,https://shopping-phinf.pstatic.net/main_8107635/81076354187.5.jpg,,사막여우,사막여우,81076354187,패션의류,남성의류,티셔츠,,사막여우스토어,네이버,26800.0
후드티,커버낫 어센틱 로고 후디 집업,https://shopping-phinf.pstatic.net/main_3877503/38775032609.20240423155748.jpg,,커버낫,커버낫,38775032609,패션의류,남성의류,티셔츠,,네이버,네이버,28390.0
후드티,칼하트 후드집업 후드티 맨투맨 써멀 베스트상품 모음,https://shopping-phinf.pstatic.net/main_8674390/86743907967.jpg,,칼하트,칼하트,86743907967,패션의류,남성의류,티셔츠,,칼하트 정품병행수입,네이버,57800.0
후드티,남자 얇은 후드 집업 여름 간절기 가을 빅사이즈 가벼운 긴팔 외투 점퍼,https://shopping-phinf.pstatic.net/main_8334797/83347972876.jpg,,글리머,톰스,83347972876,패션의류,남성의류,티셔츠,,그로우즈,네이버,13900.0
후드티,듀엘 캡소매 셋업 후드 티셔츠 L242PSM052,https://shopping-phinf.pstatic.net/main_4848573/48485731148.20240819123503.jpg,,듀엘,듀엘,48485731148,패션의류,여성의류,티셔츠,,네이버,네이버,53700.0
후드티,(AS가능) 나이키 후드 집업 기모 후드티,https://shopping-phinf.pstatic.net/main_8346986/83469861217.7.jpg,,나이키,나이키,83469861217,패션의류,남성의류,티셔츠,,블리에이,네이버,49900.0
후드티,라코스테 스포츠 플리스 테니스 기모 후드티,https://shopping-phinf.pstatic.net/main_4987407/49874070572.20240820161214.jpg,,라코스테,라코스테,49874070572,패션의류,남성의류,티셔츠,,네이버,네이버,39900.0
후드티,[정품] 스투시 후드집업 후드티 맨투맨 커플 가을,https://shopping-phinf.pstatic.net/main_8839121/88391211894.5.jpg,,스투시,스투시,88391211894,패션의류,남성의류,티셔츠,,슈방구,네이버,234000.0
후드티,[백화점3-5일배송] 폴로 랄프로렌 후드집업 보이즈 남여공용 기모 풀집 여성용 후드집업,https://shopping-phinf.pstatic.net/main_8487187/84871876276.7.jpg,,폴로랄프로렌,폴로랄프로렌,84871876276,패션의류,남성의류,티셔츠,,트위티 155,네이버,52900.0
롱패딩,코오롱스포츠 여성 롱다운 안타티카 JKJDW24242BLK,https://shopping-phinf.pstatic.net/main_5429639/54296398333.20250419171712.jpg,,코오롱스포츠,코오롱인더스트리,54296398333,스포츠/레저,등산,등산의류,점퍼,네이버,네이버,526680.0
롱패딩,폴햄 24FW 뉴 퀼팅 롱 경량패딩 1종 여성용,https://shopping-phinf.pstatic.net/main_5015337/50153373265.20240904193154.jpg,,폴햄,아라움,50153373265,패션의류,여성의류,점퍼,,네이버,네이버,48520.0
롱패딩,탑텐 여성 BALANCE 바람막이 롱 집업 MBD5JJ2030,https://shopping-phinf.pstatic.net/main_3949257/39492579225.20240721113841.jpg,,탑텐,신성통상,39492579225,패션의류,여성의류,점퍼,,네이버,네이버,24300.0
롱패딩,올리브데올리브 폭스퍼 벨티드 덕다운 롱패딩 YP4WH150,https://shopping-phinf.pstatic.net/main_5250677/52506776318.20250220113813.jpg,,올리브데올리브,고감,52506776318,패션의류,여성의류,점퍼,,네이버,네이버,169000.0
롱패딩,공용 방풍 기능성 롱패딩 L크로노스롱다운자켓 블랙야크 3BYPAW4901,https://shopping-phinf.pstatic.net/main_5272662/52726627157.20250221172415.jpg,,블랙야크,블랙야크,52726627157,스포츠/레저,등산,등산의류,점퍼,네이버,네이버,127270.0
롱패딩,컬럼비아 유니 히든 스냅 옴니히트 롱패딩 C54-YUD313,https://shopping-phinf.pstatic.net/main_5093256/50932569239.20241019231703.jpg,,컬럼비아,컬럼비아,50932569239,스포츠/레저,등산,등산의류,점퍼,네이버,네이버,83518.0
롱패딩,노스페이스 키즈 롱패딩 뉴 퍼피 코트 NJ3NP50,https://shopping-phinf.pstatic.net/main_4175560/41755606839.20240108171222.jpg,,노스페이스,영원아웃도어,41755606839,출산/육아,유아동의류,점퍼,,네이버,네이버,116800.0
롱패딩,K2 겨울 남성 여성 공용 덕 오리털 논퀼팅 롱다운 롱패딩 GMW24597GN,https://shopping-phinf.pstatic.net/main_4984673/49846733810.20241204005505.jpg,,K2,K2,49846733810,스포츠/레저,등산,등산의류,점퍼,네이버,네이버,145980.0
롱패딩,K2 씬에어 롱패딩 역시즌 공용,https://shopping-phinf.pstatic.net/main_5248213/52482138401.20250115061340.jpg,,K2,K2코리아,52482138401,스포츠/레저,등산,등산의류,점퍼,네이버,네이버,118000.0
롱패딩,베네통스포츠 베네통 24FW 롱 패딩베스트 여성용,https://shopping-phinf.pstatic.net/main_5080945/50809454430.20241012155219.jpg,,베네통,베네통,50809454430,패션의류,여성의류,조끼,,네이버,네이버,89000.0
롱패딩,아이더 POP ON BLONDIE 2 4 블론디 2 4 남녀공용 롱 다운 패딩 자켓 DUW24595,https://shopping-phinf.pstatic.net/main_5027900/50279001370.20250127110839.jpg,,아이더,아이더,50279001370,스포츠/레저,등산,등산의류,점퍼,네이버,네이버,57960.0
롱패딩,아이더 24 FW 남여공용 데일리 경량 롱 구스 다운 ZETA 제타 UNI 롱 다운 자켓 DUW24596,https://shopping-phinf.pstatic.net/main_5176360/51763605452.20241209150008.jpg,,아이더,아이더,51763605452,스포츠/레저,등산,등산의류,점퍼,네이버,네이버,176960.0
롱패딩,보브 폭스퍼 밴딩벨트 구스다운 점퍼 7124417507,https://shopping-phinf.pstatic.net/main_5022532/50225323725.20250205015543.jpg,,보브,보브,50225323725,패션의류,여성의류,점퍼,,네이버,네이버,299750.0
롱패딩,쉬즈미스 벨티드 구스 롱패딩 SSGJPN41020,https://shopping-phinf.pstatic.net/main_5093081/50930815224.20250227094303.jpg,,쉬즈미스,쉬즈미스,50930815224,패션의류,여성의류,점퍼,,네이버,네이버,113710.0
롱패딩,잇미샤 포인트 벨티드 구스다운 롱패딩 ITNBWPD140,https://shopping-phinf.pstatic.net/main_4345312/43453128729.20250114010642.jpg,,잇미샤,잇미샤,43453128729,패션의류,여성의류,점퍼,,네이버,네이버,182080.0
롱패딩,노스페이스 롱패딩 남녀공용 프리 다운 패딩 코트,https://shopping-phinf.pstatic.net/main_5167545/51675457908.20241227080902.jpg,,노스페이스,노스페이스,51675457908,스포츠/레저,등산,등산의류,점퍼,네이버,네이버,99790.0
롱패딩,블랙야크 남녀공용 겨울용 롱 패딩 다운 L넵튠롱다운자켓 3BYPAW4903,https://shopping-phinf.pstatic.net/main_5074101/50741014669.20250218124416.jpg,,블랙야크,블랙야크,50741014669,스포츠/레저,등산,등산의류,점퍼,네이버,네이버,162060.0
롱패딩,디스커버리익스페디션 레스터G RDS 구스다운 롱패딩 DWDJ5D036,https://shopping-phinf.pstatic.net/main_4337746/43377467698.20250128015301.jpg,,디스커버리익스페디션,F&F,43377467698,스포츠/레저,등산,등산의류,점퍼,네이버,네이버,225560.0
롱패딩,SOUP 숲 퍼 칼라 구스다운 후드 벨티드 롱 패딩 SACDO30,https://shopping-phinf.pstatic.net/main_5134393/51343936345.20250123081036.jpg,,SOUP,SOUP,51343936345,패션의류,여성의류,점퍼,,네이버,네이버,152760.0
롱패딩,탑텐키즈 밸런스 웜 롱다운 라이트베이지 110 MKD4JP3431,https://shopping-phinf.pstatic.net/main_4950845/49508453658.20241126005107.jpg,,탑텐키즈,신성통상,49508453658,출산/육아,유아동의류,점퍼,,네이버,네이버,55420.0
롱패딩,디스커버리익스페디션 남성 레스터G RDS 구스다운 롱패딩 DMDJ67026,https://shopping-phinf.pstatic.net/main_3494735/34947350305.20230214170909.jpg,,디스커버리익스페디션,F&F,34947350305,스포츠/레저,등산,등산의류,점퍼,네이버,네이버,219990.0
롱패딩,올리브데올리브 폭스퍼후드 슬림덕다운 밸티드롱패딩 YP3WH830,https://shopping-phinf.pstatic.net/main_4826132/48261323379.20240905104714.jpg,,올리브데올리브,올리브데올리브,48261323379,패션의류,여성의류,점퍼,,네이버,네이버,251580.0
롱패딩,베네통 양털카라구스롱패딩 BAPDB2361,https://shopping-phinf.pstatic.net/main_4396624/43966245705.20231215172834.jpg,,베네통,베네통,43966245705,패션의류,여성의류,점퍼,,네이버,네이버,362710.0
롱패딩,K2 남여공용 벤치파카 롱다운 KMW23591,https://shopping-phinf.pstatic.net/main_4983240/49832407402.20241121174644.jpg,,K2,K2,49832407402,스포츠/레저,등산,등산의류,점퍼,네이버,네이버,168430.0
롱패딩,디스커버리익스페디션 여성 멜로즈 튜브 구스다운 경량 롱패딩 DWDJ9D046,https://shopping-phinf.pstatic.net/main_5061115/50611158452.20250318114341.jpg,,디스커버리익스페디션,F&F,50611158452,스포츠/레저,등산,등산의류,점퍼,네이버,네이버,237300.0
롱패딩,현대신촌점 네파 남녀 공용 거위털 롱패딩 액티브 구스 롱 다운 자켓 겨울패딩 7IF2024,https://shopping-phinf.pstatic.net/main_5089863/50898636849.20241206005529.jpg,,네파,네파,50898636849,스포츠/레저,등산,등산의류,점퍼,네이버,네이버,120160.0
롱패딩,나이스클랍 슬림핏 롱다운 A234PWDB15,https://shopping-phinf.pstatic.net/main_4558231/45582316506.20241122061251.jpg,,나이스클랍,나이스클랍,45582316506,패션의류,여성의류,점퍼,,네이버,네이버,248700.0
롱패딩,MLB키즈 키즈 볼륨 트래블 구스 다운 롱패딩 7ADJB0936,https://shopping-phinf.pstatic.net/main_4341398/43413983296.20231228162348.jpg,,MLB키즈,F&F,43413983296,출산/육아,유아동의류,점퍼,,네이버,네이버,162790.0
롱패딩,네파키즈 24FW 엑스퍼트 덕다운롱패딩 KKF2054,https://shopping-phinf.pstatic.net/main_5027799/50277997912.20240911200104.jpg,,네파키즈,네파키즈,50277997912,출산/육아,유아동의류,점퍼,,네이버,네이버,82460.0
롱패딩,디스커버리익스페디션 여성 반슬리 다운 롱패딩 DWDJ8F026,https://shopping-phinf.pstatic.net/main_4037112/40371128828.20231113151410.jpg,,디스커버리익스페디션,디스커버리익스페디션,40371128828,스포츠/레저,등산,등산의류,점퍼,네이버,네이버,191940.0
여성 블라우스,아사면블라우스 여성 여름셔츠 루즈핏 시스루 거즈 남방 아사 셔츠,https://shopping-phinf.pstatic.net/main_8607931/86079317846.jpg,,바띠소띠,바띠소띠,86079317846,패션의류,여성의류,블라우스/셔츠,,바띠소띠,네이버,12700.0
여성 블라우스,ZARA 자라 펀칭 자수 셔츠 블라우스,https://shopping-phinf.pstatic.net/main_8773200/87732009565.jpg,,자라,자라,87732009565,패션의류,여성의류,블라우스/셔츠,,네오직구,네이버,41600.0
여성 블라우스,면접블라우스 정장블라우스 여성블라우스 셔링 라운드 여자 쉬폰,https://shopping-phinf.pstatic.net/main_8169920/81699209230.10.jpg,,더웨이나인,더웨이나인,81699209230,패션의류,여성의류,블라우스/셔츠,,더웨이나인,네이버,27700.0
여성 블라우스,에어린 넥프릴 핀턱주름 퍼프 자수 블라우스 1col 여름 봄 레이스 코튼 크롭 제이플로우,https://shopping-phinf.pstatic.net/main_8779849/87798497057.106.jpg,,제이플로우,제이플로우,87798497057,패션의류,여성의류,블라우스/셔츠,,제이플로우,네이버,32500.0
여성 블라우스,[백화점] 폴로 보이즈 린넨 여성 셔츠 스트라이프,https://shopping-phinf.pstatic.net/main_8913541/89135412016.3.jpg,,폴로랄프로렌,폴로랄프로렌,89135412016,패션의류,여성의류,블라우스/셔츠,,세컨찬스라이프,네이버,98700.0
여성 블라우스,폴로랄프로렌 여성 릴렉스핏 린넨 셔츠 블라우스 화이트,https://shopping-phinf.pstatic.net/main_8704026/87040265959.jpg,,폴로랄프로렌,폴로랄프로렌,87040265959,패션의류,여성의류,블라우스/셔츠,,하프아울렛7,네이버,106500.0
여성 블라우스,폴로 보이즈 데님셔츠 여성 샴브레이 청남방,https://shopping-phinf.pstatic.net/main_8899006/88990060724.3.jpg,,폴로랄프로렌,폴로랄프로렌,88990060724,패션의류,여성의류,블라우스/셔츠,,부스더샵,네이버,88900.0
여성 블라우스,자라 펀칭 자수 아이보리 셔츠 블라우스 여성 캐주얼 라운드넥 레이스 셔츠 ZARA,https://shopping-phinf.pstatic.net/main_8866659/88666596670.jpg,,자라,자라,88666596670,패션의류,여성의류,블라우스/셔츠,,트리베카21,네이버,52000.0
